Algorithm J n K EbN0db error
LDPC+NNLS 14 2048 200 2.9000000000000004 0.11999999999999998
LDPC+NNLS 14 2048 200 2.9000000000000004 0.135
LDPC+NNLS 14 2048 200 2.9000000000000004 0.20000000000000004
LDPC+NNLS 14 2048 200 1.4000000000000001 0.31500000000000006
LDPC+NNLS 14 2048 200 3.0000000000000004 0.17
LDPC+NNLS 14 2048 200 1.5000000000000002 0.265
LDPC+Glauber_InitNNLS 14 2048 200 2.9000000000000004 0.0
LDPC+Glauber_InitNNLS 14 2048 200 3.0000000000000004 0.0
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.005
LDPC+NNLS 14 2048 200 3.0000000000000004 0.11
LDPC+NNLS 14 2048 200 1.4000000000000001 0.22
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.010000000000000002
LDPC+NNLS 14 2048 200 3.0000000000000004 0.195
LDPC+NNLS 14 2048 200 1.5000000000000002 0.31
LDPC+Glauber_InitNNLS 14 2048 200 1.4000000000000001 0.010000000000000002
LDPC+Glauber_InitNNLS 14 2048 200 1.4000000000000001 0.035
LDPC+Glauber_InitNNLS 14 2048 200 2.9000000000000004 0.0
LDPC+Glauber_InitNNLS 14 2048 200 3.0000000000000004 0.0
LDPC+Glauber_InitNNLS 14 2048 200 3.0000000000000004 0.005
LDPC+Glauber_InitNNLS 14 2048 200 2.9000000000000004 0.0
LDPC+NNLS 14 2048 200 1.5000000000000002 0.23999999999999996
LDPC+Glauber_InitNNLS 14 2048 200 2.9000000000000004 0.0
LDPC+Glauber_InitNNLS 14 2048 200 1.4000000000000001 0.025000000000000005
LDPC+Glauber_InitNNLS 14 2048 200 2.9000000000000004 0.0
LDPC+Glauber_InitNNLS 14 2048 200 3.0000000000000004 0.005
LDPC+NNLS 14 2048 200 1.4000000000000001 0.21499999999999997
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.005
LDPC+NNLS 14 2048 200 1.5000000000000002 0.27
LDPC+Glauber_InitNNLS 14 2048 200 2.9000000000000004 0.0
LDPC+NNLS 14 2048 200 1.5000000000000002 0.265
LDPC+NNLS 14 2048 200 3.0000000000000004 0.18
LDPC+Glauber_InitNNLS 14 2048 200 3.0000000000000004 0.0
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.035
LDPC+Glauber_InitNNLS 14 2048 200 3.0000000000000004 0.0
LDPC+NNLS 14 2048 200 2.9000000000000004 0.14
LDPC+NNLS 14 2048 200 1.4000000000000001 0.295
LDPC+Glauber_InitNNLS 14 2048 200 1.4000000000000001 0.005
LDPC+NNLS 14 2048 200 1.5000000000000002 0.245
LDPC+NNLS 14 2048 200 1.5000000000000002 0.28
LDPC+NNLS 14 2048 200 3.0000000000000004 0.11999999999999998
LDPC+NNLS 14 2048 200 3.0000000000000004 0.10000000000000002
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.025000000000000005
LDPC+NNLS 14 2048 200 1.4000000000000001 0.22
LDPC+NNLS 14 2048 200 1.5000000000000002 0.28
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.029999999999999995
LDPC+NNLS 14 2048 200 1.5000000000000002 0.25999999999999995
LDPC+NNLS 14 2048 200 1.5000000000000002 0.265
LDPC+Glauber_InitNNLS 14 2048 200 3.0000000000000004 0.0
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.02
LDPC+Glauber_InitNNLS 14 2048 200 1.4000000000000001 0.029999999999999995
LDPC+Glauber_InitNNLS 14 2048 200 1.4000000000000001 0.025000000000000005
LDPC+Glauber_InitNNLS 14 2048 200 2.9000000000000004 0.0
LDPC+NNLS 14 2048 200 3.0000000000000004 0.17
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.02
LDPC+NNLS 14 2048 200 3.0000000000000004 0.195
LDPC+Glauber_InitNNLS 14 2048 200 3.0000000000000004 0.005
LDPC+NNLS 14 2048 200 1.4000000000000001 0.265
LDPC+Glauber_InitNNLS 14 2048 200 3.0000000000000004 0.0
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.029999999999999995
LDPC+NNLS 14 2048 200 1.5000000000000002 0.29000000000000004
LDPC+NNLS 14 2048 200 1.5000000000000002 0.32
LDPC+NNLS 14 2048 200 3.0000000000000004 0.18
LDPC+NNLS 14 2048 200 3.0000000000000004 0.15499999999999997
LDPC+Glauber_InitNNLS 14 2048 200 1.4000000000000001 0.010000000000000002
LDPC+NNLS 14 2048 200 3.0000000000000004 0.18
LDPC+NNLS 14 2048 200 3.0000000000000004 0.085
LDPC+NNLS 14 2048 200 1.5000000000000002 0.285
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.02
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.055
LDPC+NNLS 14 2048 200 1.5000000000000002 0.235
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.005
LDPC+NNLS 14 2048 200 3.0000000000000004 0.105
LDPC+Glauber_InitNNLS 14 2048 200 3.0000000000000004 0.0
LDPC+Glauber_InitNNLS 14 2048 200 3.0000000000000004 0.0
LDPC+NNLS 14 2048 200 3.0000000000000004 0.12999999999999998
LDPC+Glauber_InitNNLS 14 2048 200 1.4000000000000001 0.010000000000000002
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.02
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.05999999999999999
LDPC+NNLS 14 2048 200 3.0000000000000004 0.21
LDPC+NNLS 14 2048 200 1.5000000000000002 0.22
LDPC+Glauber_InitNNLS 14 2048 200 3.0000000000000004 0.0
LDPC+Glauber_InitNNLS 14 2048 200 3.0000000000000004 0.0
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.05999999999999999
LDPC+Glauber_InitNNLS 14 2048 200 3.0000000000000004 0.0
LDPC+Glauber_InitNNLS 14 2048 200 3.0000000000000004 0.0
LDPC+NNLS 14 2048 200 1.5000000000000002 0.235
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.005
LDPC+Glauber_InitNNLS 14 2048 200 3.0000000000000004 0.005
LDPC+Glauber_InitNNLS 14 2048 200 3.0000000000000004 0.0
LDPC+NNLS 14 2048 200 3.0000000000000004 0.17
LDPC+NNLS 14 2048 200 1.5000000000000002 0.31500000000000006
LDPC+NNLS 14 2048 200 1.5000000000000002 0.32499999999999996
LDPC+Glauber_InitNNLS 14 2048 200 3.0000000000000004 0.0
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.029999999999999995
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.005
LDPC+NNLS 14 2048 200 1.5000000000000002 0.32499999999999996
LDPC+Glauber_InitNNLS 14 2048 200 3.0000000000000004 0.0
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.029999999999999995
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.005
LDPC+Glauber_InitNNLS 14 2048 200 1.5000000000000002 0.05000000000000001
Narayanan+NNLS 14 2047 300 3.4000000000000004 0.19333333333333336
Narayanan+NNLS 14 2047 300 2.6 0.28
Narayanan+NNLS 14 2047 300 1.4000000000000001 0.35
Narayanan+NNLS 14 2047 300 1.0 0.3733333333333334
Narayanan+NNLS 14 2047 300 0.9 0.3933333333333333
Narayanan+NNLS 14 2047 300 2.3000000000000003 0.3
Narayanan+NNLS 14 2047 300 3.3000000000000003 0.20666666666666667
Narayanan+NNLS 14 2047 300 2.7 0.2733333333333334
Narayanan+NNLS 14 2047 300 2.5000000000000004 0.29000000000000004
Narayanan+NNLS 14 2047 300 0.1 0.4433333333333334
Narayanan+NNLS 14 2047 300 1.9000000000000001 0.31999999999999995
Narayanan+NNLS 14 2047 300 0.7000000000000001 0.41000000000000003
Narayanan+NNLS 14 2047 300 2.0 0.3166666666666666
Narayanan+NNLS 14 2047 300 0.1 0.4433333333333334
Narayanan+NNLS 14 2047 300 1.1 0.36666666666666664
Narayanan+NNLS 14 2047 300 1.9000000000000001 0.31999999999999995
Narayanan+NNLS 14 2047 300 1.8000000000000003 0.33
Narayanan+NNLS 14 2047 300 2.8000000000000003 0.2633333333333333
Narayanan+NNLS 14 2047 300 0.5 0.41666666666666674
Narayanan+NNLS 14 2047 300 3.2 0.22333333333333333
Narayanan+NNLS 14 2047 300 2.9000000000000004 0.24666666666666667
Narayanan+NNLS 14 2047 300 3.1 0.23
Narayanan+NNLS 14 2047 300 0.8 0.4033333333333333
Narayanan+NNLS 14 2047 300 3.0000000000000004 0.23999999999999996
Narayanan+NNLS 14 2047 300 0.8 0.4033333333333333
Narayanan+NNLS 14 2047 300 1.5000000000000002 0.33999999999999997
Narayanan+NNLS 14 2047 300 0.2 0.44
Narayanan+NNLS 14 2047 300 0.5 0.41666666666666674
Narayanan+NNLS 14 2047 300 2.3000000000000003 0.3
Narayanan+NNLS 14 2047 300 0.7000000000000001 0.41000000000000003
Narayanan+NNLS 14 2047 300 2.5000000000000004 0.29000000000000004
Narayanan+NNLS 14 2047 300 2.2 0.3
Narayanan+NNLS 14 2047 300 0.30000000000000004 0.43
Narayanan+NNLS 14 2047 300 1.3000000000000003 0.3566666666666667
Narayanan+NNLS 14 2047 300 2.4000000000000004 0.29666666666666663
Narayanan+NNLS 14 2047 300 2.0 0.3166666666666666
Narayanan+NNLS 14 2047 300 3.5000000000000004 0.18333333333333332
Narayanan+NNLS 14 2047 300 1.2000000000000002 0.36
Narayanan+NNLS 14 2047 300 0.2 0.44
Narayanan+NNLS 14 2047 300 2.1 0.31
Narayanan+NNLS 14 2047 300 0.6 0.4133333333333333
Narayanan+NNLS 14 2047 300 0.4 0.42666666666666675
Narayanan+NNLS 14 2047 300 2.4000000000000004 0.29666666666666663
Narayanan+NNLS 14 2047 300 2.2 0.3
Narayanan+NNLS 14 2047 300 2.1 0.31
Narayanan+NNLS 14 2047 300 0.30000000000000004 0.43
Narayanan+NNLS 14 2047 300 0.6 0.4133333333333333
Narayanan+NNLS 14 2047 300 1.7000000000000002 0.3333333333333333
Narayanan+NNLS 14 2047 300 1.6 0.33666666666666667
Narayanan+NNLS 14 2047 300 0.4 0.42666666666666675
Narayanan+NNLS 14 2047 300 0.2 0.5466666666666666
Narayanan+NNLS 14 2047 300 3.5000000000000004 0.21666666666666662
Narayanan+NNLS 14 2047 300 2.0 0.38
Narayanan+NNLS 14 2047 300 0.8 0.4866666666666667
Narayanan+NNLS 14 2047 300 2.7 0.29666666666666663
Narayanan+NNLS 14 2047 300 0.2 0.5466666666666666
Narayanan+NNLS 14 2047 300 2.0 0.38
Narayanan+NNLS 14 2047 300 3.4000000000000004 0.22666666666666666
Narayanan+NNLS 14 2047 300 1.5000000000000002 0.42666666666666675
Narayanan+NNLS 14 2047 300 1.0 0.4666666666666667
Narayanan+NNLS 14 2047 300 1.2000000000000002 0.45666666666666667
Narayanan+NNLS 14 2047 300 2.8000000000000003 0.29000000000000004
Narayanan+NNLS 14 2047 300 1.1 0.46
Narayanan+NNLS 14 2047 300 0.9 0.47333333333333333
Narayanan+NNLS 14 2047 300 2.6 0.31
Narayanan+NNLS 14 2047 300 0.30000000000000004 0.5433333333333332
Narayanan+NNLS 14 2047 300 2.4000000000000004 0.33999999999999997
Narayanan+NNLS 14 2047 300 3.1 0.2566666666666667
Narayanan+NNLS 14 2047 300 0.8 0.4866666666666667
Narayanan+NNLS 14 2047 300 2.5000000000000004 0.31999999999999995
Narayanan+NNLS 14 2047 300 3.2 0.23999999999999996
Narayanan+NNLS 14 2047 300 0.6 0.5066666666666666
Narayanan+NNLS 14 2047 300 2.4000000000000004 0.33999999999999997
Narayanan+NNLS 14 2047 300 0.1 0.5566666666666666
Narayanan+NNLS 14 2047 300 0.7000000000000001 0.5
Narayanan+NNLS 14 2047 300 3.3000000000000003 0.23666666666666666
Narayanan+NNLS 14 2047 300 0.9 0.47333333333333333
Narayanan+NNLS 14 2047 300 1.9000000000000001 0.3933333333333333
Narayanan+NNLS 14 2047 300 2.5000000000000004 0.31999999999999995
Narayanan+NNLS 14 2047 300 0.5 0.5233333333333333
Narayanan+NNLS 14 2047 300 3.0000000000000004 0.2633333333333333
Narayanan+NNLS 14 2047 300 2.1 0.36666666666666664
Narayanan+NNLS 14 2047 300 0.7000000000000001 0.5
Narayanan+NNLS 14 2047 300 0.4 0.5366666666666666
Narayanan+NNLS 14 2047 300 1.6 0.4233333333333333
Narayanan+NNLS 14 2047 300 1.3000000000000003 0.45
Narayanan+NNLS 14 2047 300 0.5 0.5233333333333333
Narayanan+NNLS 14 2047 300 1.4000000000000001 0.43333333333333335
Narayanan+NNLS 14 2047 300 2.3000000000000003 0.3466666666666666
Narayanan+NNLS 14 2047 300 0.30000000000000004 0.5433333333333332
Narayanan+NNLS 14 2047 300 0.4 0.5366666666666666
Narayanan+NNLS 14 2047 300 2.6 0.31
Narayanan+NNLS 14 2047 300 0.6 0.5066666666666666
Narayanan+NNLS 14 2047 300 2.3000000000000003 0.3466666666666666
Narayanan+NNLS 14 2047 300 2.1 0.36666666666666664
Narayanan+NNLS 14 2047 300 1.7000000000000002 0.41000000000000003
Narayanan+NNLS 14 2047 300 2.2 0.35
Narayanan+NNLS 14 2047 300 2.2 0.35
Narayanan+NNLS 14 2047 300 2.9000000000000004 0.2733333333333334
Narayanan+NNLS 14 2047 300 1.8000000000000003 0.4
Narayanan+NNLS 14 2047 300 3.5000000000000004 0.17666666666666667
Narayanan+NNLS 14 2047 300 0.1 0.4866666666666667
Narayanan+NNLS 14 2047 300 0.30000000000000004 0.4533333333333333
Narayanan+NNLS 14 2047 300 2.1 0.2833333333333333
Narayanan+NNLS 14 2047 300 2.5000000000000004 0.2566666666666667
Narayanan+NNLS 14 2047 300 0.8 0.42
Narayanan+NNLS 14 2047 300 2.5000000000000004 0.2566666666666667
Narayanan+NNLS 14 2047 300 0.30000000000000004 0.4533333333333333
Narayanan+NNLS 14 2047 300 2.6 0.25333333333333335
Narayanan+NNLS 14 2047 300 0.8 0.42
Narayanan+NNLS 14 2047 300 3.3000000000000003 0.19
Narayanan+NNLS 14 2047 300 2.8000000000000003 0.23333333333333334
Narayanan+NNLS 14 2047 300 2.1 0.2833333333333333
Narayanan+NNLS 14 2047 300 3.4000000000000004 0.17666666666666667
Narayanan+NNLS 14 2047 300 1.6 0.32666666666666666
Narayanan+NNLS 14 2047 300 2.2 0.28
Narayanan+NNLS 14 2047 300 2.9000000000000004 0.23
Narayanan+NNLS 14 2047 300 0.2 0.47
Narayanan+NNLS 14 2047 300 1.0 0.3933333333333333
Narayanan+NNLS 14 2047 300 0.9 0.4133333333333333
Narayanan+NNLS 14 2047 300 0.9 0.4133333333333333
Narayanan+NNLS 14 2047 300 0.6 0.43
Narayanan+NNLS 14 2047 300 2.0 0.29666666666666663
Narayanan+NNLS 14 2047 300 1.4000000000000001 0.35
Narayanan+NNLS 14 2047 300 2.4000000000000004 0.2633333333333333
Narayanan+NNLS 14 2047 300 1.3000000000000003 0.36
Narayanan+NNLS 14 2047 300 1.7000000000000002 0.3233333333333333
Narayanan+NNLS 14 2047 300 2.3000000000000003 0.2733333333333334
Narayanan+NNLS 14 2047 300 1.2000000000000002 0.3733333333333334
Narayanan+NNLS 14 2047 300 1.0 0.3933333333333333
Narayanan+NNLS 14 2047 300 0.7000000000000001 0.43
Narayanan+NNLS 14 2047 300 2.6 0.25333333333333335
Narayanan+NNLS 14 2047 300 2.7 0.2433333333333333
Narayanan+NNLS 14 2047 300 2.3000000000000003 0.2733333333333334
Narayanan+NNLS 14 2047 300 0.6 0.43
Narayanan+NNLS 14 2047 300 1.8000000000000003 0.3166666666666666
Narayanan+NNLS 14 2047 300 0.5 0.43666666666666665
Narayanan+NNLS 14 2047 300 1.1 0.3833333333333333
Narayanan+NNLS 14 2047 300 1.5000000000000002 0.33666666666666667
Narayanan+NNLS 14 2047 300 1.9000000000000001 0.3
Narayanan+NNLS 14 2047 300 0.4 0.44666666666666666
Narayanan+NNLS 14 2047 300 3.2 0.19666666666666666
Narayanan+NNLS 14 2047 300 2.7 0.2433333333333333
Narayanan+NNLS 14 2047 300 3.1 0.19666666666666666
Narayanan+NNLS 14 2047 300 0.4 0.44666666666666666
Narayanan+NNLS 14 2047 300 2.2 0.28
Narayanan+NNLS 14 2047 300 0.7000000000000001 0.43
Narayanan+NNLS 14 2047 300 2.4000000000000004 0.2633333333333333
Narayanan+NNLS 14 2047 300 0.5 0.43666666666666665
Narayanan+NNLS 14 2047 300 3.0000000000000004 0.21666666666666662
Narayanan+NNLS 14 2047 300 0.1 0.4533333333333333
Narayanan+NNLS 14 2047 300 0.4 0.43
Narayanan+NNLS 14 2047 300 0.2 0.44666666666666666
Narayanan+NNLS 14 2047 300 0.4 0.43
Narayanan+NNLS 14 2047 300 0.9 0.3833333333333333
Narayanan+NNLS 14 2047 300 3.0000000000000004 0.21333333333333335
Narayanan+NNLS 14 2047 300 2.3000000000000003 0.27
Narayanan+NNLS 14 2047 300 2.9000000000000004 0.23666666666666666
Narayanan+NNLS 14 2047 300 1.7000000000000002 0.30333333333333334
Narayanan+NNLS 14 2047 300 2.2 0.27
Narayanan+NNLS 14 2047 300 0.9 0.3833333333333333
Narayanan+NNLS 14 2047 300 2.6 0.25000000000000006
Narayanan+NNLS 14 2047 300 0.30000000000000004 0.43666666666666665
Narayanan+NNLS 14 2047 300 2.1 0.27666666666666667
Narayanan+NNLS 14 2047 300 2.2 0.27
Narayanan+NNLS 14 2047 300 2.7 0.24666666666666667
Narayanan+NNLS 14 2047 300 1.5000000000000002 0.31999999999999995
Narayanan+NNLS 14 2047 300 1.4000000000000001 0.33666666666666667
Narayanan+NNLS 14 2047 300 0.8 0.3933333333333333
Narayanan+NNLS 14 2047 300 1.1 0.36
Narayanan+NNLS 14 2047 300 1.8000000000000003 0.29333333333333333
Narayanan+NNLS 14 2047 300 2.7 0.24666666666666667
Narayanan+NNLS 14 2047 300 0.7000000000000001 0.4
Narayanan+NNLS 14 2047 300 3.5000000000000004 0.18333333333333332
Narayanan+NNLS 14 2047 300 3.4000000000000004 0.19
Narayanan+NNLS 14 2047 300 0.6 0.41666666666666674
Narayanan+NNLS 14 2047 300 1.1 0.36
Narayanan+NNLS 14 2047 300 1.9000000000000001 0.29000000000000004
Narayanan+NNLS 14 2047 300 1.6 0.3166666666666666
Narayanan+NNLS 14 2047 300 2.8000000000000003 0.2433333333333333
Narayanan+NNLS 14 2047 300 1.0 0.3766666666666667
Narayanan+NNLS 14 2047 300 2.4000000000000004 0.2666666666666667
Narayanan+NNLS 14 2047 300 0.8 0.3933333333333333
Narayanan+NNLS 14 2047 300 1.0 0.3766666666666667
Narayanan+NNLS 14 2047 300 1.2000000000000002 0.36
Narayanan+NNLS 14 2047 300 2.4000000000000004 0.2666666666666667
Narayanan+NNLS 14 2047 300 1.3000000000000003 0.3533333333333334
Narayanan+NNLS 14 2047 300 2.6 0.25000000000000006
Narayanan+NNLS 14 2047 300 2.5000000000000004 0.2566666666666667
Narayanan+NNLS 14 2047 300 3.3000000000000003 0.19333333333333336
Narayanan+NNLS 14 2047 300 0.7000000000000001 0.4
Narayanan+NNLS 14 2047 300 3.1 0.21000000000000002
Narayanan+NNLS 14 2047 300 2.0 0.28
Narayanan+NNLS 14 2047 300 2.3000000000000003 0.27
Narayanan+NNLS 14 2047 300 0.5 0.4233333333333333
Narayanan+NNLS 14 2047 300 2.8000000000000003 0.2433333333333333
Narayanan+NNLS 14 2047 300 0.6 0.41666666666666674
Narayanan+NNLS 14 2047 300 3.2 0.2033333333333333
Narayanan+NNLS 14 2047 300 0.5 0.4233333333333333
Narayanan+NNLS 14 2047 300 2.5000000000000004 0.2566666666666667
Narayanan+NNLS 14 2047 300 0.2 0.53
Narayanan+NNLS 14 2047 300 2.8000000000000003 0.2866666666666667
Narayanan+NNLS 14 2047 300 0.5 0.5
Narayanan+NNLS 14 2047 300 3.1 0.26000000000000006
Narayanan+NNLS 14 2047 300 0.5 0.5
Narayanan+NNLS 14 2047 300 0.30000000000000004 0.5233333333333333
Narayanan+NNLS 14 2047 300 1.2000000000000002 0.45666666666666667
Narayanan+NNLS 14 2047 300 1.0 0.47
Narayanan+NNLS 14 2047 300 0.4 0.5066666666666666
Narayanan+NNLS 14 2047 300 3.0000000000000004 0.2733333333333334
Narayanan+NNLS 14 2047 300 1.8000000000000003 0.39000000000000007
Narayanan+NNLS 14 2047 300 1.0 0.47
Narayanan+NNLS 14 2047 300 2.7 0.29666666666666663
Narayanan+NNLS 14 2047 300 2.8000000000000003 0.2866666666666667
Narayanan+NNLS 14 2047 300 2.4000000000000004 0.32666666666666666
Narayanan+NNLS 14 2047 300 2.2 0.33
Narayanan+NNLS 14 2047 300 1.6 0.4033333333333333
Narayanan+NNLS 14 2047 300 0.7000000000000001 0.49
Narayanan+NNLS 14 2047 300 2.3000000000000003 0.33
Narayanan+NNLS 14 2047 300 2.9000000000000004 0.2733333333333334
Narayanan+NNLS 14 2047 300 0.1 0.54
Narayanan+NNLS 14 2047 300 0.8 0.4866666666666667
Narayanan+NNLS 14 2047 300 3.5000000000000004 0.22000000000000006
Narayanan+NNLS 14 2047 300 0.9 0.4766666666666667
Narayanan+NNLS 14 2047 300 0.8 0.4866666666666667
Narayanan+NNLS 14 2047 300 1.5000000000000002 0.4233333333333333
Narayanan+NNLS 14 2047 300 2.3000000000000003 0.33
Narayanan+NNLS 14 2047 300 0.9 0.4766666666666667
Narayanan+NNLS 14 2047 300 1.7000000000000002 0.3966666666666666
Narayanan+NNLS 14 2047 300 1.2000000000000002 0.45666666666666667
Narayanan+NNLS 14 2047 300 3.4000000000000004 0.23666666666666666
Narayanan+NNLS 14 2047 300 2.0 0.36
Narayanan+NNLS 14 2047 300 2.9000000000000004 0.2733333333333334
Narayanan+NNLS 14 2047 300 1.1 0.46
Narayanan+NNLS 14 2047 300 2.5000000000000004 0.3166666666666666
Narayanan+NNLS 14 2047 300 1.9000000000000001 0.3833333333333333
Narayanan+NNLS 14 2047 300 1.4000000000000001 0.44
Narayanan+NNLS 14 2047 300 1.3000000000000003 0.4433333333333334
Narayanan+NNLS 14 2047 300 1.1 0.46
Narayanan+NNLS 14 2047 300 3.2 0.25000000000000006
Narayanan+NNLS 14 2047 300 2.5000000000000004 0.3166666666666666
Narayanan+NNLS 14 2047 300 2.7 0.29666666666666663
Narayanan+NNLS 14 2047 300 3.3000000000000003 0.2433333333333333
Narayanan+NNLS 14 2047 300 2.4000000000000004 0.32666666666666666
Narayanan+NNLS 14 2047 300 2.1 0.3533333333333334
Narayanan+NNLS 14 2047 300 2.6 0.3
Narayanan+NNLS 14 2047 300 0.7000000000000001 0.49
Narayanan+NNLS 14 2047 300 0.6 0.4966666666666666
Narayanan+NNLS 14 2047 300 0.6 0.4966666666666666
Narayanan+NNLS 14 2047 300 2.6 0.3
Narayanan+NNLS 14 2047 300 0.30000000000000004 0.40666666666666673
Narayanan+NNLS 14 2047 300 2.8000000000000003 0.19
Narayanan+NNLS 14 2047 300 2.9000000000000004 0.19
Narayanan+NNLS 14 2047 300 1.1 0.3633333333333334
Narayanan+NNLS 14 2047 300 3.2 0.16666666666666669
Narayanan+NNLS 14 2047 300 1.3000000000000003 0.3433333333333333
Narayanan+NNLS 14 2047 300 1.7000000000000002 0.29666666666666663
Narayanan+NNLS 14 2047 300 0.4 0.4033333333333333
Narayanan+NNLS 14 2047 300 0.6 0.3933333333333333
Narayanan+NNLS 14 2047 300 1.9000000000000001 0.2733333333333334
Narayanan+NNLS 14 2047 300 1.1 0.3633333333333334
Narayanan+NNLS 14 2047 300 0.5 0.4
Narayanan+NNLS 14 2047 300 2.9000000000000004 0.19
Narayanan+NNLS 14 2047 300 3.1 0.1733333333333333
Narayanan+NNLS 14 2047 300 2.3000000000000003 0.23333333333333334
Narayanan+NNLS 14 2047 300 2.4000000000000004 0.22333333333333333
Narayanan+NNLS 14 2047 300 0.6 0.3933333333333333
Narayanan+NNLS 14 2047 300 1.6 0.31999999999999995
Narayanan+NNLS 14 2047 300 2.4000000000000004 0.22333333333333333
Narayanan+NNLS 14 2047 300 3.5000000000000004 0.1433333333333333
Narayanan+NNLS 14 2047 300 0.2 0.41666666666666674
Narayanan+NNLS 14 2047 300 0.9 0.38
Narayanan+NNLS 14 2047 300 2.5000000000000004 0.21666666666666662
Narayanan+NNLS 14 2047 300 0.8 0.3833333333333333
Narayanan+NNLS 14 2047 300 2.0 0.2566666666666667
Narayanan+NNLS 14 2047 300 2.6 0.21000000000000002
Narayanan+NNLS 14 2047 300 0.1 0.42
Narayanan+NNLS 14 2047 300 3.3000000000000003 0.15666666666666668
Narayanan+NNLS 14 2047 300 1.0 0.36666666666666664
Narayanan+NNLS 14 2047 300 1.3000000000000003 0.3433333333333333
Narayanan+NNLS 14 2047 300 3.0000000000000004 0.18
Narayanan+NNLS 14 2047 300 2.6 0.21000000000000002
Narayanan+NNLS 14 2047 300 0.9 0.38
Narayanan+NNLS 14 2047 300 2.1 0.25000000000000006
Narayanan+NNLS 14 2047 300 1.2000000000000002 0.3566666666666667
Narayanan+NNLS 14 2047 300 2.8000000000000003 0.19
Narayanan+NNLS 14 2047 300 1.4000000000000001 0.3333333333333333
Narayanan+NNLS 14 2047 300 3.0000000000000004 0.18
Narayanan+NNLS 14 2047 300 2.2 0.24666666666666667
Narayanan+NNLS 14 2047 300 1.0 0.36666666666666664
Narayanan+NNLS 14 2047 300 1.8000000000000003 0.2866666666666667
Narayanan+NNLS 14 2047 300 2.7 0.2033333333333333
Narayanan+NNLS 14 2047 300 2.5000000000000004 0.21666666666666662
Narayanan+NNLS 14 2047 300 1.5000000000000002 0.32666666666666666
Narayanan+NNLS 14 2047 300 3.4000000000000004 0.14666666666666667
Narayanan+NNLS 14 2047 300 1.2000000000000002 0.3566666666666667
Narayanan+NNLS 14 2047 300 0.8 0.3833333333333333
Narayanan+NNLS 14 2047 300 2.7 0.2033333333333333
Narayanan+NNLS 14 2047 300 0.7000000000000001 0.39000000000000007
Narayanan+NNLS 14 2047 300 0.7000000000000001 0.39000000000000007
Narayanan+NNLS 14 2047 300 0.4 0.48333333333333334
Narayanan+NNLS 14 2047 300 3.0000000000000004 0.25000000000000006
Narayanan+NNLS 14 2047 300 1.8000000000000003 0.3533333333333334
Narayanan+NNLS 14 2047 300 3.3000000000000003 0.23
Narayanan+NNLS 14 2047 300 2.6 0.30333333333333334
Narayanan+NNLS 14 2047 300 2.4000000000000004 0.3166666666666666
Narayanan+NNLS 14 2047 300 2.9000000000000004 0.26000000000000006
Narayanan+NNLS 14 2047 300 3.0000000000000004 0.25000000000000006
